NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
36;172;0.37246800002321834;37.331.146.999.349.500;2.305.924.799.929.920;3.708.162.999.828.340;12.325.662.999.501.200;24.436.759.995.296.500;1,65E+06;
36;173;0.3647049998107832;3.815.831.700.012.490;235.371.179.996.946;38.063.760.002.842.100;12.583.061.999.976.000;25.833.329.991.655.700;5,71E+05;
36;174;0.36712300061481073;4.109.396.000.058.040;23.341.030.999.290.500;38.081.809.998.402.600;13.817.788.999.404.000;31.573.010.001.011.400;3,27E+06;
36;175;0.3139649998047389;40.849.023.000.191.600;2.510.464.400.074.850;38.283.570.002.022.300;1.264.287.100.002.540;25.395.830.007.255.400;8,59E+05;
36;176;0.2851310000551166;39.643.905.999.582.700;2.325.818.999.997.860;37.360.409.996.836.000;1.249.681.699.937.350;2.486.848.000.444.290;2,67E+07;
36;177;0.33689999963826267;41.055.625.000.808.500;2.354.804.900.005.540;36.722.639.997.606.100;12.434.033.999.852.500;24.969.429.996.417.600;9,29E+05;
36;178;0.3949709998778417;3.707.494.199.989.010;2.346.727.600.070.150;3.712.280.999.934.590;1.245.700.100.025.710;25.077.719.992.623.300;7,70E+05;
36;179;0.2995919994646101;3.710.859.700.004.220;22.874.812.999.361.800;37.177.439.999.140.900;12.846.154.000.726.500;24.892.969.995.562.400;1,39E+07;
36;180;0.34430699997756165;37.923.368.000.519.900;23.817.289.999.897.100;3.736.785.999.535.640;12.741.517.999.529.600;25.280.760.000.896.400;1,04E+07;
36;181;0.40969400015455903;3.666.974.699.990.530;23.533.642.000.074.900;38.202.180.003.281.600;1.257.492.300.010.190;25.279.310.002.588.300;8,35E+05;
36;182;0.3909639999619685;39.020.388.000.608.300;23.476.072.999.983.400;37.480.490.000.234.500;1.276.290.300.029.350;2.515.605.000.553.470;1,12E+05;
36;183;0.470713999675354;3.614.326.500.064.630;2.298.332.299.960.740;38.277.590.001.598.500;12.757.121.000.504.400;25.078.290.000.237.700;8,53E+04;
36;184;0.3359399997862056;3.998.570.200.019.450;2.315.854.800.053.780;3.774.580.000.026.610;12.797.205.000.424.500;25.447.620.000.704.700;1,05E+05;
36;185;0.3628330005085445;3.674.668.900.021.060;2.331.166.099.975.230;3.824.626.999.630.700;12.668.076.999.943.800;25.193.550.000.039.900;1,17E+06;
36;186;0.30167899967636913;4.064.509.999.989.240;23.169.703.999.883.400;36.977.830.004.616.400;12.408.460.999.722.500;2.512.933.000.616.610;1,76E+07;
36;187;0.3511930008244235;3.746.856.999.987.350;23.613.801.000.465.100;3.697.958.999.509.860;12.427.861.000.105.600;2.468.339.999.722.950;6,55E+06;
36;188;0.403871999878902;36.988.541.999.562.500;2.296.030.100.023.920;37.077.630.004.205.200;12.406.721.999.468.500;2.477.365.000.231.650;7,50E+05;
36;189;0.3619700000854209;3.787.943.499.992.250;23.127.299.999.941.800;36.410.740.003.702.800;12.862.434.999.988.100;24.446.950.001.220.100;1,72E+07;
36;190;0.3473670003586449;3.874.066.499.975.010;2.360.059.300.008.280;37.894.470.005.994.600;12.619.354.999.515.000;25.661.180.006.864.000;9,01E+05;
36;191;0.33237100069527514;39.736.427.000.207.100;2.372.685.999.944.220;3.807.579.999.374.860;12.621.033.999.494.100;2.574.140.999.968.220;1,46E+06;
36;192;0.32478100001753774;3.914.959.700.068.720;23.214.919.000.565.700;37.187.450.006.967.900;12.575.301.000.651.900;24.383.409.991.060.000;1,44E+07;
36;193;0.47587399967596866;5.133.047.500.021.340;25.182.022.999.615.500;3.815.105.000.285.250;1.253.827.500.022.450;25.131.960.001.090.100;9,09E+05;
36;194;0.39552399994136067;3.776.511.900.014.150;23.334.917.000.283.800;38.692.490.006.724.200;12.542.077.000.034.600;2.429.206.000.670.090;2,00E+07;
36;195;0.40061699928628514;37.628.524.999.490.700;23.328.369.999.944.600;37.892.370.000.918.100;12.988.465.000.489.600;2.552.985.999.500.370;1,12E+07;
36;196;0.4926309993606992;3.776.930.200.001.510;2.315.425.500.000.850;3.708.047.999.680.270;1.233.404.899.994.630;30.864.230.002.407.500;9,49E+05;
36;197;0.3908789994966355;3.843.791.500.003.130;23.489.854.000.217.700;3.722.473.999.914.650;12.674.906.000.029.200;2.502.231.000.107.710;5,44E+05;
36;198;0.39930399998411303;3.773.600.200.020.150;2.327.500.199.953.640;37.084.599.998.706.800;1.238.225.599.990.980;2.477.173.999.977.820;3,99E+05;
36;199;0.2748439992501517;39.454.581.000.427.400;22.981.390.000.495.500;3.711.769.999.426.900;12.410.858.000.293.900;2.493.090.999.450.940;2,33E+07;
36;200;0.48542100012127776;37.750.868.999.864.900;235.817.959.992.346;37.903.680.004.092.100;12.510.795.999.332.900;24.947.339.998.107.000;8,37E+05;
36;201;0.494735999382101;3.940.425.700.056.940;2.414.029.500.050.670;3.704.735.000.610.520;12.485.461.999.858.600;24.342.229.999.092.500;1,61E+07;
36;202;0.4203100006634486;3.905.653.200.035.880;23.540.457.999.843.000;3.677.996.000.078.560;12.454.384.000.193.300;24.314.420.006.703.500;1,99E+07;
36;203;0.30708099984622095;37.957.949.999.508.800;23.343.968.000.517.600;3.956.364.000.259.780;12.897.380.000.140.400;25.649.649.996.921.600;2,66E+07;
36;204;0.38239400055317674;39.294.051.000.069.800;23.118.572.999.919.700;37.158.060.004.003.300;12.482.901.000.112.100;24.243.349.998.869.200;1,05E+07;
36;205;0.4357070001788088;3.755.536.600.056.070;2.288.237.199.991.270;3.784.178.000.387.320;12.499.015.000.685.100;24.711.330.006.539.300;1,36E+07;
36;206;0.39437099985661916;395.615.600.000.383;22.821.718.999.693.900;37.230.630.005.069.500;12.445.115.999.980.700;2.771.403.999.759.050;2,51E+07;
36;207;0.32893499974306906;37.555.071.000.497.200;2.304.718.100.003.810;37.241.200.006.974.300;12.451.208.000.129.500;25.131.590.000.455.600;1,75E+07;
36;208;0.19805500051006675;40.049.826.000.540.600;2.314.494.999.973.240;3.716.228.000.484.980;12.453.317.999.643.300;24.373.859.996.558.100;6,60E+05;
36;209;0.4075010001542978;40.000.337.000.492.400;23.089.594.000.339.200;3.678.946.000.036.370;12.357.597.000.118.400;24.639.960.001.877.600;9,36E+05;
36;210;0.3700600000229315;3.946.554.899.994.220;22.806.772.999.501.800;37.026.059.999.334.300;12.351.202.999.525.400;25.042.479.992.407.600;7,09E+05;
36;211;0.3203709993613302;3.664.317.499.988.100;23.017.825.000.351.800;3.713.086.000.061.590;12.399.694.999.658.000;24.762.089.997.238.900;9,72E+05;
36;212;0.25862400070764124;3.785.091.999.998.250;23.452.657.000.234.400;3.644.540.999.630.400;12.711.161.999.504.800;24.679.500.002.093.800;8,36E+05;
36;213;0.379460999283765;37.517.852.999.371.800;23.617.162.999.471.400;38.988.180.003.798.300;12.803.620.000.340.700;25.485.779.997.325.100;6,76E+05;
36;214;0.35182200008421205;3.830.054.199.988.800;22.812.915.000.031.300;37.048.430.003.778.700;12.594.668.999.554.400;2.463.677.000.378.080;1,34E+05;
36;215;0.4018660001747776;3.772.940.299.950.270;22.986.736.000.348.100;3.773.137.999.814.930;12.542.952.000.330.800;24.861.299.998.519.800;2,70E+07;
36;216;0.3542680005921284;3.782.235.800.008.490;22.806.726.999.988.300;37.114.130.000.190.900;12.390.919.999.234.000;24.832.550.006.976.800;5,93E+05;
36;217;0.2458729995851172;3.959.501.699.955.580;2.334.535.699.992.550;3.723.353.000.168.570;1.251.852.399.946.070;25.428.509.998.164.300;1,61E+07;
36;218;0.3296049999335082;3.931.264.800.030.470;2.289.815.499.989.340;3.693.048.000.059.200;12.390.986.000.355.000;2.428.951.000.183.580;2,33E+06;
36;219;0.38002000019332627;38.792.282.000.031.200;24.343.079.000.573.100;3.772.492.999.814.850;1.243.059.400.076.160;24.394.920.001.213.900;9,55E+05;
36;220;0.3650449998531258;3.927.194.099.924.230;23.518.644.999.967.300;3.703.374.999.531.660;12.366.358.000.690.500;2.483.172.000.211.190;1,02E+07;
36;221;0.42721199952211464;387.239.679.994.309;23.387.350.000.120.900;3.699.118.999.975.320;12.409.830.999.786.200;248.931.599.981.006;9,01E+05;
36;222;0.43834999996761326;4.061.084.800.014.210;23.299.258.000.406.500;3.705.701.999.933.800;12.665.492.999.985.800;24.892.630.008.253.000;1,76E+06;
36;223;0.4121100000702427;37.973.942.999.997.200;23.245.988.000.780.900;36.344.720.001.579.800;12.452.240.999.664.300;243.764.300.012.117;7,10E+05;
36;224;0.3590540000004694;364.341.329.996.023;2.333.723.599.986.110;371.289.800.023.078;12.385.859.000.460.100;2.514.441.999.664.990;1,11E+07;
36;225;0.3296549994047382;3.863.948.099.933.620;2.338.305.400.007.810;37.789.050.002.174.900;12.520.956.000.116.700;25.449.320.000.916.400;1,69E+07;
36;226;0.31343899991043145;3.776.039.500.007.750;2.302.807.199.976.080;3.697.890.000.694.310;1.237.292.099.995.100;24.779.810.000.836.700;9,11E+05;
36;227;0.4135330000281101;37.356.121.999.437.100;23.088.091.999.852.600;3.718.078.999.554.560;12.442.555.999.768.900;248.206.600.008.416;1,50E+06;
36;228;0.4565580002235947;3.797.644.800.033.590;22.977.689.000.072.100;36.334.120.004.539.700;12.538.195.999.695.700;24.419.330.002.274.300;1,80E+06;
36;229;0.4359559998192708;37.957.257.999.551.000;22.959.403.000.641.000;37.932.220.002.403.400;12.389.704.999.804.900;24.695.430.001.884.200;9,82E+05;
36;230;0.4869419999522506;39.224.750.000.357.700;22.904.431.000.824.800;36.453.740.003.707.900;12.460.426.999.496.100;2.435.667.999.634.460;7,43E+05;
36;231;0.4154210000706371;38.761.858.000.725.600;23.151.740.999.310.200;37.047.460.000.394.400;12.445.753.000.065.400;24.815.059.996.399.200;1,91E+07;
36;232;0.43401000039011706;37.551.876.999.714.200;24.064.476.000.603.400;36.666.799.996.964.900;12.689.292.999.311.800;24.342.460.001.207.600;1,08E+07;
36;233;0.44805100060330005;3.994.610.500.012.640;23.114.120.999.707.600;371.205.600.004.032;12.446.454.999.917.400;24.806.560.004.435.500;7,87E+05;
36;234;0.35363499955565203;3.794.226.799.982.420;22.958.125.999.139.100;3.673.482.000.522.190;12.388.610.000.016.300;2.444.730.999.741.290;1,26E+07;
36;235;0.3882340006384766;3.938.381.500.029.200;23.432.666.000.189.700;4.105.136.999.896.780;1.287.182.399.937.590;24.483.699.999.109.300;5,34E+05;
36;236;0.34427699938532896;389.586.010.005.587;23.016.691.999.146.100;37.214.769.999.991.400;12.864.068.999.988.300;24.278.840.000.988.500;1,15E+07;
36;237;0.38548799966520164;3.889.535.600.046.650;22.895.377.000.168.000;3.725.290.999.682.320;124.189.780.008.237;25.163.669.997.709.800;7,12E+05;
36;238;0.3727209996213787;40.544.206.999.584.200;2.293.197.700.055.310;3.723.728.000.295.520;12.395.306.000.144.000;2.483.351.000.591.930;2,68E+07;
36;239;0.3928119995180168;3.718.908.199.971.330;22.975.351.000.241.000;37.125.520.002.518.800;12.463.107.999.792.500;2.582.193.999.842.270;6,51E+05;
36;240;0.39090799964469625;3.662.335.599.983.630;23.193.344.999.526.700;37.053.930.000.183.700;12.427.099.999.513.300;24.754.400.001.256.700;3,17E+07;
36;241;0.4035060001115198;3.862.457.900.049.770;22.968.496.999.965.200;36.850.930.000.582.500;13.282.975.000.038.200;2.619.181.999.762.070;7,98E+04;
36;242;0.3624159999162657;3.716.833.099.952.050;2.307.143.400.048.510;37.202.359.999.355.300;12.921.835.000.270.200;24.380.980.003.115.800;9,20E+05;
36;243;0.3921210000044084;3.680.223.300.034.410;2.352.203.999.998.890;3.904.278.999.470.980;12.633.379.999.897.400;2.584.636.000.392.490;1,48E+07;
36;244;0.40841200006980216;3.920.534.000.008.040;2.324.477.299.953.280;37.201.330.005.700.500;12.569.416.000.587.800;24.518.860.000.171.100;1,45E+06;
36;245;0.3139119999104878;3.761.439.000.027.160;2.309.472.800.061.480;3.702.842.000.166.120;12.383.683.999.360.000;2.472.046.000.548.280;6,07E+05;
36;246;0.49621600010141265;392.032.140.007.359;23.197.424.000.500.100;4.178.406.999.926.660;12.904.413.999.422.100;24.871.240.002.539.700;6,23E+05;
36;247;0.3599249994294951;37.107.424.000.168.900;23.033.481.999.846.100;3.717.354.000.400.510;12.451.003.000.023.700;25.089.860.000.662.100;9,36E+05;
36;248;0.3311000000394415;3.866.553.199.986.810;23.132.794.999.582.900;37.243.670.003.590.500;12.517.559.000.116.300;24.372.100.006.075.900;7,08E+05;
36;249;0.20382000002427958;4.057.375.000.047.610;2.310.608.300.012.970;36.654.630.002.885.800;12.541.487.000.817.100;2.464.533.999.955.160;1,87E+06;
36;250;0.3967869997723028;3.652.959.699.957.130;23.286.296.999.685.800;3.674.941.000.099.350;13.053.874.999.968.600;2.438.704.999.804.030;6,38E+05;
36;251;0.3275440003562835;37.433.837.999.742.500;23.196.750.999.886.700;37.015.759.999.121.600;12.578.212.000.335.000;2.630.838.000.186.480;2,51E+05;
36;252;0.3206960000170511;38.551.938.000.637.100;22.997.912.000.391.800;3.728.138.999.576.910;12.424.226.999.428.300;24.993.779.998.112.500;1,04E+07;
36;253;0.38502400002471404;3.738.015.099.952.460;22.976.395.999.648.900;3.698.126.999.552.180;12.448.759.000.108.100;2.436.737.000.607.530;1,80E+07;
36;254;0.41719700038811425;37.621.858.000.420.600;2.310.284.600.025.620;3.704.878.999.997.160;12.902.626.999.675.700;2.700.909.999.475.690;1,55E+07;
36;255;0.3319180004837108;37.211.818.999.821.800;23.265.013.999.662.100;3.798.054.999.606.390;12.472.592.999.984.000;25.445.690.007.472.800;7,26E+05;
36;256;0.4844310005864827;37.825.422.000.423.700;2.305.026.599.970.000;37.084.979.994.688.100;12.483.466.000.048.700;24.747.779.998.506.300;2,37E+07;
36;257;0.37599199913529446;366.774.300.000.543;23.036.290.000.163.700;36.669.139.999.503.300;12.415.074.000.273.300;2.495.515.000.191.510;6,64E+05;
36;258;0.44132200036983704;3.816.603.200.084.500;2.297.972.700.034.730;37.091.049.998.707.600;12.558.976.000.036.600;2.507.693.999.177.710;1,74E+07;
36;259;0.31849800052441424;38.676.447.000.398.100;22.859.089.000.121.400;36.739.980.005.222.600;12.340.823.000.158.700;2.482.377.999.513.110;2,08E+07;
36;260;0.37842500023543835;3.882.708.399.942.200;22.987.666.000.517.400;37.184.399.998.295.700;12.443.827.999.959.400;24.466.349.996.146.100;1,72E+07;
36;261;0.3810919997704332;3.750.583.100.008.950;22.893.137.999.744.700;37.133.850.000.827.800;12.368.761.000.288.900;2.475.631.000.379.500;6,19E+05;
36;262;0.47144299969659187;36.933.791.000.592.400;23.619.440.000.402.300;3.721.596.999.639.580;12.449.711.000.044.700;2.511.256.000.616.410;8,95E+06;
36;263;0.4112449996682699;3.919.814.500.022.760;23.499.564.999.838.100;38.594.389.998.252.100;12.584.743.999.468.600;25.218.870.005.119.200;6,02E+05;
36;264;0.4095880003660568;40.400.261.000.286.200;23.159.913.999.734.200;3.717.872.999.914.100;12.794.812.999.345.500;2.514.520.000.659.100;7,52E+05;
36;265;0.32470800033479463;3.706.499.599.957.160;2.345.713.100.021.380;37.147.200.000.617.800;12.412.377.999.680.700;2.477.360.999.364.460;1,90E+07;
36;266;0.3393750002942397;3.771.199.099.992.370;23.155.250.999.479.900;3.686.486.999.868.060;12.353.216.000.519.700;24.429.959.994.449.700;7,14E+05;
36;267;0.3938889994969941;37.966.030.000.461.600;23.117.998.000.088.800;369.199.499.982.642;1.251.535.099.981.990;2.509.108.000.595.000;7,59E+05;
36;268;0.3831130006801686;385.245.589.995.975;2.308.664.999.964.090;37.098.709.999.554.500;12.345.442.999.503.500;24.407.430.000.792.300;8,67E+05;
36;269;0.33268300012423424;3.786.619.700.076.690;23.346.324.999.693.000;37.008.059.998.697.700;12.461.022.000.024.900;24.864.299.994.078.400;1,10E+07;
36;270;0.43183199977647746;39.545.648.000.057.500;2.307.503.199.972.410;3.708.297.999.764.900;12.422.319.000.506.800;2.510.661.000.087.560;4,05E+06;
36;271;0.3970520001530531;3.817.908.900.055.040;23.146.273.000.747.800;391.692.100.038.199;12.495.519.000.367.400;25.014.899.993.038.800;7,86E+05;
36;272;0.36134099991613766;37.879.514.999.985.900;2.309.541.900.012.840;37.142.279.998.079.100;12.494.354.999.944.300;24.357.600.004.805.100;8,60E+05;
36;273;0.38177599981281674;38.849.128.000.038.000;23.428.102.000.252.600;39.649.330.001.338.900;1.285.799.200.013.570;248.665.599.974.629;3,79E+06;
36;274;0.38571900040551554;3.769.832.300.076.810;23.716.661.000.435.100;3.980.311.999.839.610;12.591.592.999.342.500;25.104.529.995.587.600;1,07E+07;
36;275;0.3717130002769409;3.744.107.200.054.710;23.586.684.000.292.700;4.051.359.000.186.490;12.549.614.999.443.200;2.443.117.999.973.760;2,10E+07;
36;276;0.3664640007627895;3.951.652.199.975.790;2.326.526.999.968.330;36.306.980.000.517.700;12.713.869.000.435.800;2.439.277.000.121.360;9,61E+05;
36;277;0.3464459996393998;36.752.568.000.338.200;23.023.577.000.458.300;3.722.575.999.745.450;12.470.416.000.724.000;2.448.958.999.593.740;9,01E+05;
36;278;0.48928900014288956;38.775.726.000.494.600;23.317.254.999.710.700;3.713.928.999.786.730;12.442.448.999.536.200;24.891.860.002.753.600;1,40E+07;
36;279;0.31279099948733347;3.826.526.600.005.300;2.360.369.200.050.620;38.894.459.994.480.700;12.442.268.000.086.100;2.444.423.000.270.030;1,87E+07;
36;280;0.40046300000540214;36.606.581.000.341.900;2.292.379.299.979.070;37.165.060.002.735.100;12.956.303.999.999.300;25.208.839.997.503.600;3,98E+06;
36;281;0.4872509998676833;3.963.739.600.021.650;2.290.979.699.955.640;3.721.616.999.428.070;12.391.551.000.291.600;24.425.179.999.525.400;7,43E+05;
36;282;0.353720000020985;38.158.246.999.955.700;22.898.827.999.597.400;36.594.419.998.436.900;12.523.829.000.201.600;25.340.410.002.172.500;8,66E+05;
36;283;0.3577759998734109;372.528.539.992.345;22.853.158.999.168.900;3.872.837.999.551.840;1.255.521.100.029;24.456.139.999.529.100;1,54E+07;
36;284;0.42133199985983083;3.865.481.900.083.970;2.328.787.700.025.710;37.173.170.003.370.600;12.664.345.999.837.600;2.500.380.999.663.320;4,95E+06;
36;285;0.35799200031760847;3.880.012.599.984.180;23.994.985.000.172.100;39.169.669.998.955.200;12.821.403.999.623.700;25.543.390.001.985.200;3,91E+06;
36;286;0.47062400062714005;38.159.902.000.188.500;24.042.906.999.966.300;4.161.344.999.374.700;12.596.948.000.464.100;2.496.053.999.493.590;4,30E+06;
36;287;0.3368170000612736;3.959.477.300.031.720;23.542.453.999.652.900;38.135.819.995.659.400;12.484.349.999.795.000;25.058.979.999.812.400;1,30E+07;
36;288;0.48309599969798;3.709.453.699.957.520;23.109.743.999.157.200;3.669.785.000.056.430;12.420.858.999.576.000;24.301.459.998.241.600;1,29E+07;
36;289;0.2133029993274249;3.890.461.800.074.260;24.686.628.999.916.100;36.966.860.006.941.700;12.494.752.999.373.300;2.506.298.000.298.550;1,76E+05;
36;290;0.36118500065640546;3.870.405.099.951.310;23.648.850.000.427.000;3.745.926.000.192.410;1.250.717.800.030.540;25.025.200.002.346.500;1,01E+07;
36;291;0.33460999929957325;38.603.928.000.156.800;22.839.379.999.822.900;3.682.096.999.909.840;12.363.210.000.330.500;25.156.989.995.593.900;3,07E+06;
36;292;0.33462400006101234;3.960.287.900.008.550;2.293.939.999.981.370;3.694.996.999.911.380;12.419.711.999.427.800;24.818.519.996.188.100;1,09E+07;
36;293;0.3765879991988186;3.829.988.699.999.370;2.276.161.499.958.100;36.964.229.993.827.700;12.386.657.999.741.100;24.713.669.999.982.800;8,29E+04;
36;294;0.4092500003025634;38.939.469.999.604.600;2.317.833.300.003.250;3.715.078.999.448.450;12.461.648.999.305.900;25.201.580.001.521.500;6,97E+06;
36;295;0.26840200007427484;38.844.126.999.720.100;23.344.522.999.650.500;3.702.594.000.060.340;12.875.751.999.672.500;24.389.850.004.808.900;9,10E+05;
36;296;0.4318430001148954;38.175.394.000.063.500;2.292.376.199.966.380;4.101.464.999.621.380;13.038.443.999.903.300;25.937.669.997.802.000;1,35E+06;
36;297;0.273390000074869;3.777.502.299.999.460;22.829.890.999.673.800;3.719.305.000.231.540;12.390.224.000.228.000;25.169.219.998.133.400;1,00E+07;
36;298;0.3746009997485089;3.743.137.400.033.440;2.314.680.000.017.680;3.701.237.999.848.670;12.432.542.000.169.600;2.436.085.999.761.410;3,88E+05;
36;299;0.37632000021403655;3.824.624.400.022.000;23.767.958.000.462.300;3.803.130.000.051.160;12.841.535.000.006.800;259.552.499.937.854;7,97E+05;
40;0;0.43538399950193707;4.014.192.799.968.440;24.047.904.000.326.500;3.782.122.000.302.470;12.653.957.999.646.000;2.489.317.000.254.230;1,94E+07;
