NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
60;87;0.3465649997451692;3.880.434.300.026.530;2.304.982.499.936.150;3.719.073.999.491.220;12.404.529.999.912.400;24.609.889.997.009.300;1,77E+07;
60;88;0.3580740003599203;35.267.590.999.865.200;2.299.647.699.965.130;3.709.262.000.484.150;12.436.343.999.979.700;2.503.898.000.213.660;1,01E+07;
60;89;0.35375100014789496;3.848.458.499.942.350;23.030.287.999.972.600;3.670.756.999.781.580;12.498.160.999.712.100;2.452.757.000.355.630;6,39E+05;
60;90;0.3465039999355213;38.054.960.000.408.700;23.101.564.000.171.400;36.362.949.995.236.700;12.394.407.999.636.300;2.448.731.000.185.940;1,14E+07;
60;91;0.3995770002802601;35.802.458.000.034.600;22.850.868.000.205.000;36.723.690.000.144.400;12.374.685.000.395.400;25.048.829.993.465.900;7,35E+05;
60;92;0.35610499980975874;3.565.453.699.957.280;2.365.533.800.002.590;38.885.560.006.747.200;12.593.430.000.379.100;24.571.640.005.888.100;7,62E+05;
60;93;0.29055399954813765;38.635.861.999.864.500;22.945.226.000.047.100;3.677.506.000.713.030;12.404.720.999.256.800;2.449.998.999.509.260;8,42E+04;
60;94;0.3385250001883833;37.483.842.999.790.700;2.285.899.199.978.300;36.921.360.006.090.200;12.508.445.999.628.700;2.456.826.000.525.320;1,53E+07;
60;95;0.4633489998013829;358.900.729.997.913;23.077.527.999.703.300;37.151.390.006.329.100;12.451.924.999.368.200;25.039.939.991.984.200;1,15E+06;
60;96;0.4207500005577458;3.599.805.199.974.070;2.477.078.799.984.150;37.296.330.001.481.600;1.244.633.900.023.470;25.179.209.997.077.100;1,34E+07;
60;97;0.3079879998040269;3.822.432.300.057.690;22.974.664.999.310.300;3.857.839.999.909.620;12.354.588.000.562.200;2.487.964.000.465.580;2,40E+07;
60;98;0.478414000099292;378.719.700.001.966;2.304.835.299.946.710;3.713.191.000.315.410;12.408.782.999.955.200;24.939.340.000.855.700;4,68E+06;
60;99;0.36996200014982605;3.652.505.200.079.750;22.897.954.000.654.800;36.313.340.006.017.800;12.467.331.999.687.300;244.728.799.953.009;6,04E+05;
